sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB00246	antagonist	HTR7	DrugCentral;DrugBank	DrugHasTarget	DB00246	P34969
drugbank.DB00246	antagonist	HRH1	DrugCentral;DrugBank	DrugHasTarget	DB00246	P35367
drugbank.DB00246	antagonist	ADRA1A	DrugCentral;DrugBank	DrugHasTarget	DB00246	P35348
drugbank.DB00246	antagonist	ADRA1B	DrugCentral;DrugBank	DrugHasTarget	DB00246	P35368
drugbank.DB00246	antagonist	ADRA2A	DrugCentral;DrugBank	DrugHasTarget	DB00246	P08913
drugbank.DB00246	antagonist	ADRA2B	DrugCentral;DrugBank	DrugHasTarget	DB00246	P18089
drugbank.DB00246	antagonist	ADRA2C	DrugCentral;DrugBank	DrugHasTarget	DB00246	P18825
drugbank.DB00246	antagonist	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00246	P11229
drugbank.DB00246	antagonist	CHRM2	DrugCentral;DrugBank	DrugHasTarget	DB00246	P08172
drugbank.DB00246	antagonist	CHRM3	DrugCentral;DrugBank	DrugHasTarget	DB00246	P20309
drugbank.DB00246	antagonist	CHRM4	DrugCentral;DrugBank	DrugHasTarget	DB00246	P08173
drugbank.DB00246	antagonist	CHRM5	DrugCentral;DrugBank	DrugHasTarget	DB00246	P08912
drugbank.DB00247	antagonist	HTR2B	DrugCentral;DrugBank	DrugHasTarget	DB00247	P41595
drugbank.DB00247	antagonist	HTR2C	DrugCentral;DrugBank	DrugHasTarget	DB00247	P28335
drugbank.DB00247	antagonist	HTR2A	DrugCentral;DrugBank	DrugHasTarget	DB00247	P28223
drugbank.DB00247	agonist	HTR1A	DrugCentral;DrugBank	DrugHasTarget	DB00247	P08908
drugbank.DB00247	antagonist	HTR7	DrugCentral;DrugBank	DrugHasTarget	DB00247	P34969
drugbank.DB00247	binder	HTR1B	DrugCentral;DrugBank	DrugHasTarget	DB00247	P28222
drugbank.DB00247	binder	HTR1F	DrugCentral;DrugBank	DrugHasTarget	DB00247	P30939
drugbank.DB00247	binder	HTR1E	DrugCentral;DrugBank	DrugHasTarget	DB00247	P28566
drugbank.DB00248	agonist	DRD2	DrugCentral;DrugBank	DrugHasTarget	DB00248	P14416
drugbank.DB00248	agonist	HTR2B	DrugCentral;DrugBank	DrugHasTarget	DB00248	P41595
drugbank.DB00248	agonist	DRD3	DrugCentral;DrugBank	DrugHasTarget	DB00248	P35462
drugbank.DB00248	agonist	HTR2A	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28223
drugbank.DB00248	antagonist	ADRA2B	DrugCentral;DrugBank	DrugHasTarget	DB00248	P18089
drugbank.DB00248	agonist	HTR1D	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28221
drugbank.DB00248	agonist	DRD4	DrugCentral;DrugBank	DrugHasTarget	DB00248	P21917
drugbank.DB00248	antagonist	ADRA2A	DrugCentral;DrugBank	DrugHasTarget	DB00248	P08913
drugbank.DB00248	agonist	HTR1A	DrugCentral;DrugBank	DrugHasTarget	DB00248	P08908
drugbank.DB00248	antagonist	ADRA2C	DrugCentral;DrugBank	DrugHasTarget	DB00248	P18825
drugbank.DB00248	agonist	DRD5	DrugCentral;DrugBank	DrugHasTarget	DB00248	P21918
drugbank.DB00248	agonist	DRD1	DrugCentral;DrugBank	DrugHasTarget	DB00248	P21728
drugbank.DB00248	agonist	HTR1B	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28222
drugbank.DB00248	agonist	HTR2C	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28335
drugbank.DB00248	binder	ADRA1A	DrugCentral;DrugBank	DrugHasTarget	DB00248	P35348
drugbank.DB00248	binder	ADRA1B	DrugCentral;DrugBank	DrugHasTarget	DB00248	P35368
drugbank.DB00248	binder	ADRA1D	DrugCentral;DrugBank	DrugHasTarget	DB00248	P25100
drugbank.DB00250	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00250	P0C0X1
drugbank.DB00251	antagonist		DrugCentral;DrugBank	DrugHasTarget	DB00251	P10613
drugbank.DB00252	inhibitor	SCN5A	DrugCentral;DrugBank	DrugHasTarget	DB00252	Q14524
drugbank.DB00252	inhibitor	SCN1A	DrugCentral;DrugBank	DrugHasTarget	DB00252	P35498
drugbank.DB00252		SCN3A	DrugCentral;DrugBank	DrugHasTarget	DB00252	Q9NY46
drugbank.DB00253	agonist	NR3C1	DrugCentral;DrugBank	DrugHasTarget	DB00253	P04150
drugbank.DB00255	agonist	ESR1	DrugCentral;DrugBank	DrugHasTarget	DB00255	P03372
drugbank.DB00255	agonist	ESRRG	DrugCentral;DrugBank	DrugHasTarget	DB00255	P62508
drugbank.DB00255	agonist	ESR2	DrugCentral;DrugBank	DrugHasTarget	DB00255	Q92731
drugbank.DB00255		ESRRB	DrugCentral;DrugBank	DrugHasTarget	DB00255	O95718
drugbank.DB00255		NR1I2	DrugCentral;DrugBank	DrugHasTarget	DB00255	O75469
drugbank.DB00257	antagonist;inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00257	P10613
drugbank.DB00257	inhibitor	KCNN4	DrugCentral;DrugBank	DrugHasTarget	DB00257	O15554
drugbank.DB00257	activator	NR1I2	DrugCentral;DrugBank	DrugHasTarget	DB00257	O75469
drugbank.DB00259	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00259	P0AC13
drugbank.DB00261	inhibitor	PDE3A	DrugCentral;DrugBank	DrugHasTarget	DB00261	Q14432
drugbank.DB00262	inhibitor	GSR	DrugCentral;DrugBank	DrugHasTarget	DB00262	P00390
drugbank.DB00263	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00263	P0AC13
drugbank.DB00264	antagonist	ADRB1	DrugCentral;DrugBank	DrugHasTarget	DB00264	P08588
drugbank.DB00264	antagonist	ADRB2	DrugCentral;DrugBank	DrugHasTarget	DB00264	P07550
drugbank.DB00266	inhibitor	VKORC1	DrugCentral;DrugBank	DrugHasTarget	DB00266	Q9BQB6
drugbank.DB00266	inhibitor	NQO1	DrugCentral;DrugBank	DrugHasTarget	DB00266	P15559
drugbank.DB00267	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00267	P0AD68
drugbank.DB00268	agonist	DRD3	DrugCentral;DrugBank	DrugHasTarget	DB00268	P35462
drugbank.DB00268	agonist	DRD4	DrugCentral;DrugBank	DrugHasTarget	DB00268	P21917
drugbank.DB00268	antagonist	ADRA2A	DrugCentral;DrugBank	DrugHasTarget	DB00268	P08913
drugbank.DB00268	antagonist	ADRA2B	DrugCentral;DrugBank	DrugHasTarget	DB00268	P18089
drugbank.DB00268	antagonist	ADRA2C	DrugCentral;DrugBank	DrugHasTarget	DB00268	P18825
drugbank.DB00268	agonist	DRD2	DrugCentral;DrugBank	DrugHasTarget	DB00268	P14416
drugbank.DB00269	agonist	ESR1	DrugCentral;DrugBank	DrugHasTarget	DB00269	P03372
drugbank.DB00270	inhibitor	CACNA1C	DrugCentral;DrugBank	DrugHasTarget	DB00270	Q13936
drugbank.DB00270	inhibitor	CACNA1H	DrugCentral;DrugBank	DrugHasTarget	DB00270	O95180
drugbank.DB00270	inhibitor	CACNA1D	DrugCentral;DrugBank	DrugHasTarget	DB00270	Q01668
drugbank.DB00272	agonist	HRH2	DrugCentral;DrugBank	DrugHasTarget	DB00272	P25021
drugbank.DB00273	agonist	GABRA1	DrugCentral;DrugBank	DrugHasTarget	DB00273	P14867
drugbank.DB00273	inhibitor	SCN1A	DrugCentral;DrugBank	DrugHasTarget	DB00273	P35498
drugbank.DB00273	antagonist	GRIK1	DrugCentral;DrugBank	DrugHasTarget	DB00273	P39086
drugbank.DB00273	inhibitor	CA2	DrugCentral;DrugBank	DrugHasTarget	DB00273	P00918
drugbank.DB00273	inhibitor	CA4	DrugCentral;DrugBank	DrugHasTarget	DB00273	P22748
drugbank.DB00273		GABRB2	DrugCentral	DrugHasTarget	DB00273	P47870
drugbank.DB00273		GABRG2	DrugCentral	DrugHasTarget	DB00273	P18507
drugbank.DB00273	inhibitor	CA1	DrugCentral;DrugBank	DrugHasTarget	DB00273	P00915
drugbank.DB00273		GRIA1	DrugCentral	DrugHasTarget	DB00273	P42261
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P02918
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P02919
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P0AD68
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P0AEB2
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P08506
drugbank.DB00275	antagonist	AGTR1	DrugCentral;DrugBank	DrugHasTarget	DB00275	P30556
drugbank.DB00276	inhibitor	TOP2A	DrugCentral;DrugBank	DrugHasTarget	DB00276	P11388
drugbank.DB00276	inhibitor	KCNH2	DrugCentral;DrugBank	DrugHasTarget	DB00276	Q12809
drugbank.DB00278	inhibitor	F2	DrugCentral;DrugBank	DrugHasTarget	DB00278	P00734
drugbank.DB00279	agonist	THRA	DrugCentral;DrugBank	DrugHasTarget	DB00279	P10827
drugbank.DB00279	agonist	THRB	DrugCentral;DrugBank	DrugHasTarget	DB00279	P10828
drugbank.DB00279	antagonist	PCNA	DrugCentral;DrugBank	DrugHasTarget	DB00279	P12004
drugbank.DB00280	inhibitor	SCN5A	DrugCentral;DrugBank	DrugHasTarget	DB00280	Q14524
drugbank.DB00280	antagonist	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00280	P11229
drugbank.DB00280	antagonist	CHRM2	DrugCentral;DrugBank	DrugHasTarget	DB00280	P08172
drugbank.DB00280	antagonist	CHRM3	DrugCentral;DrugBank	DrugHasTarget	DB00280	P20309
drugbank.DB00280	inhibitor	KCNH2	DrugCentral;DrugBank	DrugHasTarget	DB00280	Q12809
drugbank.DB00281	inhibitor	SCN10A	DrugCentral;DrugBank	DrugHasTarget	DB00281	Q9Y5Y9
drugbank.DB00281	inhibitor	SCN9A	DrugCentral;DrugBank	DrugHasTarget	DB00281	Q15858
drugbank.DB00281	inhibitor	SCN5A	DrugCentral;DrugBank	DrugHasTarget	DB00281	Q14524
drugbank.DB00281		SCN4A	DrugCentral;DrugBank	DrugHasTarget	DB00281	P35499
drugbank.DB00282	inhibitor	FDPS	DrugCentral;DrugBank	DrugHasTarget	DB00282	P14324
drugbank.DB00283	antagonist	HRH1	DrugCentral;DrugBank	DrugHasTarget	DB00283	P35367
drugbank.DB00284	inhibitor	MGAM	DrugCentral;DrugBank	DrugHasTarget	DB00284	O43451
drugbank.DB00284	inhibitor	AMY2A	DrugCentral;DrugBank	DrugHasTarget	DB00284	P04746
drugbank.DB00284	inhibitor	GAA	DrugCentral;DrugBank	DrugHasTarget	DB00284	P10253
drugbank.DB00284	inhibitor	SI	DrugCentral;DrugBank	DrugHasTarget	DB00284	P14410
drugbank.DB00285	inhibitor	SLC6A4	DrugCentral;DrugBank	DrugHasTarget	DB00285	P31645
drugbank.DB00285	inhibitor	SLC6A2	DrugCentral;DrugBank	DrugHasTarget	DB00285	P23975
drugbank.DB00285	inhibitor	SLC6A3	DrugCentral;DrugBank	DrugHasTarget	DB00285	Q01959
drugbank.DB00286	agonist	ESR1	DrugCentral;DrugBank	DrugHasTarget	DB00286	P03372
drugbank.DB00286	agonist	ESR2	DrugCentral;DrugBank	DrugHasTarget	DB00286	Q92731
drugbank.DB00287	agonist	PTGFR	DrugCentral;DrugBank	DrugHasTarget	DB00287	P43088
drugbank.DB00288	agonist	NR3C1	DrugCentral;DrugBank	DrugHasTarget	DB00288	P04150
drugbank.DB00289	inhibitor	SLC6A2	DrugCentral;DrugBank	DrugHasTarget	DB00289	P23975
drugbank.DB00289	binder	SLC6A4	DrugCentral;DrugBank	DrugHasTarget	DB00289	P31645
drugbank.DB00289	inhibitor	KCNJ3	DrugCentral;DrugBank	DrugHasTarget	DB00289	P48549
drugbank.DB00292	agonist;positive allosteric modulator	GABRA1	DrugCentral;DrugBank	DrugHasTarget	DB00292	P14867
drugbank.DB00292	positive allosteric modulator	GABRA2	DrugCentral;DrugBank	DrugHasTarget	DB00292	P47869
drugbank.DB00292	positive allosteric modulator	GABRB2	DrugCentral;DrugBank	DrugHasTarget	DB00292	P47870
drugbank.DB00292	positive allosteric modulator	GABRG2	DrugCentral;DrugBank	DrugHasTarget	DB00292	P18507
drugbank.DB00293	inhibitor	TYMS	DrugCentral;DrugBank	DrugHasTarget	DB00293	P04818
drugbank.DB00294	agonist	PGR	DrugCentral;DrugBank	DrugHasTarget	DB00294	P06401
drugbank.DB00294		ESR1	DrugCentral	DrugHasTarget	DB00294	P03372
drugbank.DB00295	agonist	OPRM1	DrugCentral;DrugBank	DrugHasTarget	DB00295	P35372
drugbank.DB00295	agonist	OPRK1	DrugCentral;DrugBank	DrugHasTarget	DB00295	P41145
drugbank.DB00295	agonist	OPRD1	DrugCentral;DrugBank	DrugHasTarget	DB00295	P41143
drugbank.DB00296	inhibitor	SCN10A	DrugCentral;DrugBank	DrugHasTarget	DB00296	Q9Y5Y9
drugbank.DB00297	other/unknown	PTGER1	DrugCentral;DrugBank	DrugHasTarget	DB00297	P34995
drugbank.DB00298	antagonist	ADRA1A	DrugCentral;DrugBank	DrugHasTarget	DB00298	P35348
drugbank.DB00298	antagonist	ADRA1D	DrugCentral;DrugBank	DrugHasTarget	DB00298	P25100
drugbank.DB00298	antagonist	ADRA1B	DrugCentral;DrugBank	DrugHasTarget	DB00298	P35368
drugbank.DB00299	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00299	P04293
drugbank.DB00300	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00300	Q72547
drugbank.DB00301	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00301	Q8XJ01
drugbank.DB00302	inhibitor	PLG	DrugCentral;DrugBank	DrugHasTarget	DB00302	P00747
drugbank.DB00303	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00303	P24228
drugbank.DB00303	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00303	P02918
drugbank.DB00303	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00303	P02919
drugbank.DB00304	agonist	PGR	DrugCentral;DrugBank	DrugHasTarget	DB00304	P06401
drugbank.DB00306	potentiator;positive allosteric modulator	GABRA1	DrugCentral;DrugBank	DrugHasTarget	DB00306	P14867
drugbank.DB00306	potentiator;positive allosteric modulator	GABRA2	DrugCentral;DrugBank	DrugHasTarget	DB00306	P47869
drugbank.DB00306	potentiator;positive allosteric modulator	GABRA3	DrugCentral;DrugBank	DrugHasTarget	DB00306	P34903
drugbank.DB00306	potentiator;positive allosteric modulator	GABRA4	DrugCentral;DrugBank	DrugHasTarget	DB00306	P48169
drugbank.DB00306	potentiator;positive allosteric modulator	GABRA5	DrugCentral;DrugBank	DrugHasTarget	DB00306	P31644
drugbank.DB00306	potentiator;positive allosteric modulator	GABRA6	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q16445
drugbank.DB00306	positive allosteric modulator	GABRB1	DrugCentral;DrugBank	DrugHasTarget	DB00306	P18505
drugbank.DB00306	positive allosteric modulator	GABRB2	DrugCentral;DrugBank	DrugHasTarget	DB00306	P47870
drugbank.DB00306	positive allosteric modulator	GABRB3	DrugCentral;DrugBank	DrugHasTarget	DB00306	P28472
drugbank.DB00306	positive allosteric modulator	GABRD	DrugCentral;DrugBank	DrugHasTarget	DB00306	O14764
drugbank.DB00306	positive allosteric modulator	GABRE	DrugCentral;DrugBank	DrugHasTarget	DB00306	P78334
drugbank.DB00306	positive allosteric modulator	GABRG1	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q8N1C3
drugbank.DB00306	positive allosteric modulator	GABRG2	DrugCentral;DrugBank	DrugHasTarget	DB00306	P18507
drugbank.DB00306	positive allosteric modulator	GABRG3	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q99928
drugbank.DB00306	positive allosteric modulator	GABRP	DrugCentral;DrugBank	DrugHasTarget	DB00306	O00591
drugbank.DB00306	positive allosteric modulator	GABRQ	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q9UN88
drugbank.DB00307	agonist	RXRA	DrugCentral;DrugBank	DrugHasTarget	DB00307	P19793
drugbank.DB00307	agonist	RXRB	DrugCentral;DrugBank	DrugHasTarget	DB00307	P28702
drugbank.DB00307	agonist	RXRG	DrugCentral;DrugBank	DrugHasTarget	DB00307	P48443
drugbank.DB00308	inhibitor	KCNH2	DrugCentral;DrugBank	DrugHasTarget	DB00308	Q12809
drugbank.DB00310	inhibitor	CA1	DrugCentral;DrugBank	DrugHasTarget	DB00310	P00915
drugbank.DB00311	inhibitor	CA1	DrugCentral;DrugBank	DrugHasTarget	DB00311	P00915
drugbank.DB00311	inhibitor	CA2	DrugCentral;DrugBank	DrugHasTarget	DB00311	P00918
drugbank.DB00311	inhibitor	CA4	DrugCentral;DrugBank	DrugHasTarget	DB00311	P22748
drugbank.DB00311	inhibitor	CA7	DrugCentral;DrugBank	DrugHasTarget	DB00311	P43166
drugbank.DB00311	inhibitor	CA3	DrugCentral;DrugBank	DrugHasTarget	DB00311	P07451
drugbank.DB00312	potentiator;positive allosteric modulator	GABRA1	DrugCentral;DrugBank	DrugHasTarget	DB00312	P14867
drugbank.DB00312	potentiator;positive allosteric modulator	GABRA2	DrugCentral;DrugBank	DrugHasTarget	DB00312	P47869
drugbank.DB00312	positive allosteric modulator	GABRB2	DrugCentral;DrugBank	DrugHasTarget	DB00312	P47870
drugbank.DB00312	positive allosteric modulator	GABRB3	DrugCentral;DrugBank	DrugHasTarget	DB00312	P28472
drugbank.DB00312	positive allosteric modulator	GABRG2	DrugCentral;DrugBank	DrugHasTarget	DB00312	P18507
drugbank.DB00313	inhibitor	ALDH5A1	DrugCentral;DrugBank	DrugHasTarget	DB00313	P51649
drugbank.DB00313	inhibitor	HDAC2	DrugCentral;DrugBank	DrugHasTarget	DB00313	Q92769
drugbank.DB00315	agonist	HTR1B	DrugCentral;DrugBank	DrugHasTarget	DB00315	P28222
drugbank.DB00315	agonist	HTR1D	DrugCentral;DrugBank	DrugHasTarget	DB00315	P28221
drugbank.DB00315	agonist	HTR1F	DrugCentral;DrugBank	DrugHasTarget	DB00315	P30939
drugbank.DB00315	agonist	HTR1A	DrugCentral;DrugBank	DrugHasTarget	DB00315	P08908
drugbank.DB00316	inhibitor	PTGS2	DrugCentral;DrugBank	DrugHasTarget	DB00316	P35354
drugbank.DB00316	activator	TRPV1	DrugCentral;DrugBank	DrugHasTarget	DB00316	Q8NER1
drugbank.DB00317	antagonist	EGFR	DrugCentral;DrugBank	DrugHasTarget	DB00317	P00533
drugbank.DB00318	agonist	OPRM1	DrugCentral;DrugBank	DrugHasTarget	DB00318	P35372
drugbank.DB00318	agonist	OPRK1	DrugCentral;DrugBank	DrugHasTarget	DB00318	P41145
drugbank.DB00318	agonist	OPRD1	DrugCentral;DrugBank	DrugHasTarget	DB00318	P41143
drugbank.DB00320	agonist	HTR1D	DrugCentral;DrugBank	DrugHasTarget	DB00320	P28221
drugbank.DB00320	agonist	HTR1B	DrugCentral;DrugBank	DrugHasTarget	DB00320	P28222
drugbank.DB00320	agonist	ADRA2A	DrugCentral;DrugBank	DrugHasTarget	DB00320	P08913
drugbank.DB00320	agonist	HTR2B	DrugCentral;DrugBank	DrugHasTarget	DB00320	P41595
drugbank.DB00321	inhibitor	SLC6A2	DrugCentral;DrugBank	DrugHasTarget	DB00321	P23975
drugbank.DB00321	inhibitor	SLC6A4	DrugCentral;DrugBank	DrugHasTarget	DB00321	P31645
drugbank.DB00321	antagonist	HTR2A	DrugCentral;DrugBank	DrugHasTarget	DB00321	P28223
drugbank.DB00321	inhibitor;inducer	HTR1A	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08908
drugbank.DB00321	agonist;activator	NTRK1	DrugCentral;DrugBank	DrugHasTarget	DB00321	P04629
drugbank.DB00321	antagonist;inhibitor	ADRA1A	DrugCentral;DrugBank	DrugHasTarget	DB00321	P35348
drugbank.DB00321	antagonist	ADRA1D	DrugCentral;DrugBank	DrugHasTarget	DB00321	P25100
drugbank.DB00321	antagonist;agonist	ADRA2A	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08913
drugbank.DB00321	antagonist	HRH1	DrugCentral;DrugBank	DrugHasTarget	DB00321	P35367
drugbank.DB00321	blocker	HRH2	DrugCentral;DrugBank	DrugHasTarget	DB00321	P25021
drugbank.DB00321	binder	HRH4	DrugCentral;DrugBank	DrugHasTarget	DB00321	Q9H3N8
drugbank.DB00321	agonist	SIGMAR1	DrugCentral;DrugBank	DrugHasTarget	DB00321	Q99720
drugbank.DB00321	antagonist	HTR2C	DrugCentral;DrugBank	DrugHasTarget	DB00321	P28335
drugbank.DB00321	antagonist	HTR7	DrugCentral;DrugBank	DrugHasTarget	DB00321	P34969
drugbank.DB00321	antagonist	HTR6	DrugCentral;DrugBank	DrugHasTarget	DB00321	P50406
drugbank.DB00321	antagonist		DrugCentral;DrugBank	DrugHasTarget	DB00321	P08909
drugbank.DB00321	ligand	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00321	P11229
drugbank.DB00321	ligand	CHRM2	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08172
drugbank.DB00321	ligand	CHRM3	DrugCentral;DrugBank	DrugHasTarget	DB00321	P20309
drugbank.DB00321	ligand	CHRM4	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08173
drugbank.DB00321	ligand	CHRM5	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08912
drugbank.DB00322		TYMS	DrugCentral;DrugBank	DrugHasTarget	DB00322	P04818
drugbank.DB00323	inhibitor	COMT	DrugCentral;DrugBank	DrugHasTarget	DB00323	P21964
drugbank.DB00324	agonist	NR3C1	DrugCentral;DrugBank	DrugHasTarget	DB00324	P04150
drugbank.DB00325	agonist	NPR1	DrugCentral;DrugBank	DrugHasTarget	DB00325	P16066
drugbank.DB00327	agonist	OPRM1	DrugCentral;DrugBank	DrugHasTarget	DB00327	P35372
drugbank.DB00327	partial agonist	OPRD1	DrugCentral;DrugBank	DrugHasTarget	DB00327	P41143
drugbank.DB00327	agonist	OPRK1	DrugCentral;DrugBank	DrugHasTarget	DB00327	P41145
drugbank.DB00328	inhibitor	PTGS1	DrugCentral;DrugBank	DrugHasTarget	DB00328	P23219
drugbank.DB00328	inhibitor	PTGS2	DrugCentral;DrugBank	DrugHasTarget	DB00328	P35354
drugbank.DB00328	activator	PPARG	DrugCentral;DrugBank	DrugHasTarget	DB00328	P37231
drugbank.DB00328	inhibitor	GLO1	DrugCentral;DrugBank	DrugHasTarget	DB00328	Q04760
drugbank.DB00328	other/unknown	PTGDR2	DrugCentral;DrugBank	DrugHasTarget	DB00328	Q9Y5Y4
drugbank.DB00328	inhibitor	AKR1C3	DrugCentral;DrugBank	DrugHasTarget	DB00328	P42330
drugbank.DB00330	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00330	P9WNL5
drugbank.DB00330	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00330	P9WNL9
drugbank.DB00331	inducer;activator	PRKAB1	DrugCentral;DrugBank	DrugHasTarget	DB00331	Q9Y478
drugbank.DB00332	antagonist	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00332	P11229
drugbank.DB00332	antagonist	CHRM2	DrugCentral;DrugBank	DrugHasTarget	DB00332	P08172
drugbank.DB00332	antagonist	CHRM3	DrugCentral;DrugBank	DrugHasTarget	DB00332	P20309
drugbank.DB00333	agonist	OPRM1	DrugCentral;DrugBank	DrugHasTarget	DB00333	P35372
drugbank.DB00333	antagonist	GRIN3A	DrugCentral;DrugBank	DrugHasTarget	DB00333	Q8TCU5
drugbank.DB00333		CHRNA10	DrugCentral	DrugHasTarget	DB00333	Q9GZZ6
drugbank.DB00333	agonist	OPRD1	DrugCentral;DrugBank	DrugHasTarget	DB00333	P41143
drugbank.DB00334	antagonist	HTR2A	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28223
drugbank.DB00334	antagonist	DRD2	DrugCentral;DrugBank	DrugHasTarget	DB00334	P14416
drugbank.DB00334	antagonist	DRD1	DrugCentral;DrugBank	DrugHasTarget	DB00334	P21728
drugbank.DB00334	antagonist	DRD5	DrugCentral;DrugBank	DrugHasTarget	DB00334	P21918
drugbank.DB00334	antagonist	DRD3	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35462
drugbank.DB00334	antagonist	DRD4	DrugCentral;DrugBank	DrugHasTarget	DB00334	P21917
drugbank.DB00334	antagonist	HTR2C	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28335
drugbank.DB00334	antagonist	HTR3A	DrugCentral;DrugBank	DrugHasTarget	DB00334	P46098
drugbank.DB00334	antagonist	HTR6	DrugCentral;DrugBank	DrugHasTarget	DB00334	P50406
drugbank.DB00334	antagonist	HRH1	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35367
drugbank.DB00334	antagonist	ADRA1A	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35348
drugbank.DB00334	antagonist	ADRA1B	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35368
drugbank.DB00334	antagonist	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00334	P11229
drugbank.DB00334	antagonist	CHRM2	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08172
drugbank.DB00334	antagonist	CHRM3	DrugCentral;DrugBank	DrugHasTarget	DB00334	P20309
drugbank.DB00334	antagonist	CHRM4	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08173
drugbank.DB00334	inhibitor	ADRB1	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08588
drugbank.DB00334	inhibitor	ADRB2	DrugCentral;DrugBank	DrugHasTarget	DB00334	P07550
drugbank.DB00334	inhibitor	HTR1A	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08908
drugbank.DB00334	inhibitor	HTR1B	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28222
drugbank.DB00334	inhibitor	HTR1D	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28221
drugbank.DB00334	inhibitor	HTR1E	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28566
drugbank.DB00334	inhibitor	HTR1F	DrugCentral;DrugBank	DrugHasTarget	DB00334	P30939
drugbank.DB00335	antagonist	ADRB1	DrugCentral;DrugBank	DrugHasTarget	DB00335	P08588
drugbank.DB00335	antagonist	ADRB2	DrugCentral;DrugBank	DrugHasTarget	DB00335	P07550
drugbank.DB00337	potentiator	FKBP1A	DrugCentral;DrugBank	DrugHasTarget	DB00337	P62942
drugbank.DB00338	inhibitor	ATP4A	DrugCentral;DrugBank	DrugHasTarget	DB00338	P20648
drugbank.DB00340	antagonist	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00340	P11229
drugbank.DB00341	antagonist	HRH1	DrugCentral;DrugBank	DrugHasTarget	DB00341	P35367
drugbank.DB00342	antagonist	HRH1	DrugCentral;DrugBank	DrugHasTarget	DB00342	P35367
drugbank.DB00342	inhibitor	KCNH2	DrugCentral;DrugBank	DrugHasTarget	DB00342	Q12809
drugbank.DB00342	binder	CHRM1	DrugCentral;DrugBank	DrugHasTarget	DB00342	P11229
drugbank.DB00343	blocker	CACNG1	DrugCentral;DrugBank	DrugHasTarget	DB00343	Q06432
drugbank.DB00343	blocker	CACNA1C	DrugCentral;DrugBank	DrugHasTarget	DB00343	Q13936
drugbank.DB00344	inhibitor	SLC6A2	DrugCentral;DrugBank	DrugHasTarget	DB00344	P23975
drugbank.DB00344	inhibitor	SLC6A4	DrugCentral;DrugBank	DrugHasTarget	DB00344	P31645
